rodent_record_id,study_id,scientificName,eventDate,locality,country,verbatimLocality,coordinate_resolution,decimalLatitude,decimalLongitude,individualCount,trapEffort,trapEffortResolution
21611,87,Mastomys natalensis,03/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21612,87,Mastomys natalensis,03/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21613,87,Mastomys natalensis,03/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21614,87,Mastomys natalensis,03/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21615,87,Mastomys natalensis,03/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21616,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21617,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21618,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21619,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21620,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21621,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21622,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21623,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21624,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21625,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21626,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21627,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21628,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21629,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21630,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21631,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21632,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21633,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21634,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21635,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21636,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21637,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21638,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21639,87,Mastomys natalensis,04/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21640,87,Mastomys natalensis,05/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21641,87,Mastomys natalensis,05/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21642,87,Mastomys natalensis,05/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21643,87,Mastomys natalensis,05/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21644,87,Mastomys natalensis,05/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21645,87,Mastomys natalensis,05/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21646,87,Mastomys natalensis,05/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21647,87,Mastomys natalensis,05/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21648,87,Mastomys natalensis,05/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21649,87,Mastomys natalensis,05/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21650,87,Mastomys natalensis,05/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21651,87,Mastomys natalensis,05/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21652,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21653,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21654,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21655,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21656,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21657,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21658,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21659,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21660,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21661,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21662,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21663,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21664,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21665,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21666,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21667,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21668,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21669,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21670,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21671,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21672,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21673,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21674,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21675,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21676,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21677,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21678,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21679,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21680,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21681,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21682,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21683,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21684,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21685,87,Mastomys natalensis,31/07/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21686,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21687,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21688,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21689,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21690,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21691,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21692,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21693,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21694,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21695,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21696,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21697,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21698,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21699,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21700,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21701,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21702,87,Mastomys natalensis,01/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21703,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21704,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21705,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21706,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21707,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21708,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21709,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21710,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21711,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21712,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21713,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21714,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21715,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21716,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21717,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21718,87,Mastomys natalensis,02/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21719,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21720,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21721,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21722,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21723,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21724,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21725,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21726,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21727,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21728,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21729,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21730,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21731,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21732,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21733,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21734,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21735,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21736,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21737,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21738,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21739,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21740,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21741,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21742,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21743,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21744,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21745,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21746,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21747,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21748,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21749,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21750,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21751,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21752,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21753,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21754,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21755,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21756,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
21757,87,Mastomys natalensis,28/08/2007,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
